Date,Location,Temperature,Humidity,Wind Speed,Precipitation,Cloud Cover,Pressure,Rain Tomorrow
2024-01-01,San Jose,68.24259162758781,85.62566839589734,29.869380797247576,0.8554644973836498,67.38108706791655,1022.346863763317,1
2024-01-02,San Jose,56.24306929608022,51.141132027790846,11.034249478466473,0.0,25.74237906788808,970.5814793308244,0
2024-01-03,San Jose,62.749187191675624,88.79503303348605,29.741282689989585,0.0,51.62358908890649,1020.0142304757276,0
2024-01-04,San Jose,30.892317403797207,93.84282226772646,16.55276663084389,0.8548708111401495,12.562681454892182,976.7923875877502,1
2024-01-05,San Jose,72.03103676245642,34.61035936153186,13.216897168216953,0.5905971853695472,37.75304238353219,996.5474190835412,0
2024-01-06,San Jose,30.630160169130615,27.209490753083436,28.101470326860294,0.0,80.51482429359416,1001.6900648114464,0
2024-01-07,San Jose,78.15571364443541,62.17115742023074,0.5940832889972936,0.0,34.471461426101044,1033.448048040188,0
2024-01-08,San Jose,63.999389086591975,76.55774667412572,18.40020519070311,0.0,45.141414536277686,973.8681799632624,0
2024-01-09,San Jose,95.40609505192776,84.62860300478086,25.236331570959663,0.0,98.411170451338,1023.7716503822156,0
2024-01-10,San Jose,36.298931074462445,67.01886193771017,10.7969454963333,1.2204174559003274,58.44016758313874,1032.2629251946366,1
2024-01-11,San Jose,60.84327200699104,84.39336450204476,5.442888987301333,0.2315950960489745,54.879915437219616,971.5159762477754,0
2024-01-12,San Jose,69.86366919755731,62.18196580747972,4.395746603994251,0.2880456091770379,34.831383801916175,1013.3952409694592,0
2024-01-13,San Jose,37.26689786806581,44.027182220198455,11.672628096383605,1.252314415529049,50.92452349179104,1038.342693784604,0
2024-01-14,San Jose,95.88491881935752,21.23615740115782,0.3913248162414839,0.1177945049827219,73.53818032145622,1039.1952269818878,0
2024-01-15,San Jose,52.605674689085234,89.98654573232298,25.621106931045137,0.0,34.72104228966298,971.2025844477876,0
2024-01-16,San Jose,94.9889548339142,63.49321063400702,28.256857203758138,0.0076657327022421,20.048743372175945,1003.9626126241882,0
2024-01-17,San Jose,60.5667647685832,88.6483332448931,14.2227115776443,0.5817027987371328,98.00495129110946,973.7339197874122,1
2024-01-18,San Jose,94.77322729492616,56.55151381192981,28.24218865627545,1.115244430431027,37.74265769546912,974.3490376999534,0
2024-01-19,San Jose,53.73002118626458,87.038055371125,0.432793840090615,0.0,37.19460858162323,972.0312815036008,0
2024-01-20,San Jose,36.58540384007435,64.5330932697413,20.643389164956908,0.0,83.70338969401908,1035.7562152685691,0
2024-01-21,San Jose,50.15996000419263,51.39456125523655,5.280911971587229,1.2877189410832983,59.74808274603239,1015.938971427272,0
2024-01-22,San Jose,63.25218145962114,45.053407289912485,26.747141962984415,0.1301980113929496,76.55033786839108,982.7783266307335,0
2024-01-23,San Jose,82.99558081460488,88.84036883191803,13.769013771889757,0.0,82.92355761987878,1004.8894884628196,0
2024-01-24,San Jose,48.66849524997815,65.08526483197495,19.061961588445737,0.0,22.020145850737087,1026.8695587111968,0
2024-01-25,San Jose,67.37767424788962,74.1370208633879,27.31497400670112,0.275487241439905,47.01443747202166,1014.12472943124,0
2024-01-26,San Jose,40.96235598516527,75.21987663606465,26.985266547484617,0.0,98.77024379463714,1024.221915719892,0
2024-01-27,San Jose,71.05790247454507,79.95642019769755,14.802200694871935,1.5382867834257536,61.409482061255495,972.1477465609854,1
2024-01-28,San Jose,75.66830052768816,45.30175873054,25.821008780369105,0.1763415893980313,62.25272702815247,1016.150545026348,0
2024-01-29,San Jose,68.54765684086823,59.54819940168189,26.415525523284032,0.6812875502488884,96.78610688097125,974.1898431447048,0
2024-01-30,San Jose,82.2675064870424,90.79896262473076,22.942321679650508,0.7403792206021824,97.24174835863148,986.2229240139234,1
2024-01-31,San Jose,75.3866519856528,79.61763140083075,27.50094416493625,0.8594651627997685,97.92438310863002,999.3373791140824,1
2024-02-01,San Jose,95.7025581789416,84.19185038821699,7.950490193382709,0.7550468759087359,98.29699796516311,989.2020267905662,1
2024-02-02,San Jose,98.154755897519,69.40014097234769,7.846373319106293,1.3029108541272465,79.17979920139499,1008.976517622298,1
2024-02-03,San Jose,54.719553932466965,87.94215402582435,29.757477699453077,0.2900049637137906,82.92754416150596,1024.9328455078949,0
2024-02-04,San Jose,93.1558708520273,72.46771558636596,24.866679592633385,0.0,42.52547333837875,1008.7627087386912,0
2024-02-05,San Jose,96.53291329701251,56.28904141858017,9.428641684797272,0.0,57.682873804860215,996.0950221576072,0
2024-02-06,San Jose,38.95459201061442,65.97518537769088,2.1994195314112353,0.0,25.78436096100381,1019.3242474486976,0
2024-02-07,San Jose,49.314825947725225,97.1341152058356,17.66766889697053,0.1633550843656762,17.35674487299591,985.592412758984,0
2024-02-08,San Jose,70.97446299701377,53.00081394101112,4.556224886544134,0.0,25.4222733279126,979.3226223933052,0
2024-02-09,San Jose,77.71802583188267,68.38569668648127,16.488476357177436,0.0,20.972520513444515,1022.5146792245072,0
2024-02-10,San Jose,37.87676253557126,30.23431889752075,14.944676103918168,1.6676767196810331,28.562297006684968,1007.2405095969094,0
2024-02-11,San Jose,67.55011628441001,58.688316787893406,16.842329893548367,0.1410388298043202,68.7294346076262,1020.846142598352,0
2024-02-12,San Jose,37.89939486388174,55.322689621416046,21.442599559873553,0.0,18.6026249188105,998.9089303798212,0
2024-02-13,San Jose,84.4685348750534,30.88298031258517,18.40294563376456,0.0,60.64398853113797,981.734519714383,0
2024-02-14,San Jose,70.52154675734542,20.922321615700163,24.78397534920478,0.5809345863087583,26.113010737436053,999.2070770841716,0
2024-02-15,San Jose,88.88467266416058,37.42414588512447,6.495652262931634,0.0927750962965427,58.67397753502232,998.0520559577324,0
2024-02-16,San Jose,50.27774168711608,79.55524151145444,25.581952938395663,0.4954868792021368,12.698687580140763,988.7759257408628,1
2024-02-17,San Jose,72.35779833728067,58.414960489692625,0.6567935435824857,0.2900243327242126,41.08291513077171,1004.5932414974324,0
2024-02-18,San Jose,56.596861689338425,91.18797750183016,5.962081745305634,0.0,82.6919204211797,1025.3521369977766,0
2024-02-19,San Jose,32.65112586176067,86.92983746569884,18.073758934375213,0.0560043944167257,28.27875064517825,996.378219323536,0
2024-02-20,San Jose,64.4056817812769,64.30003033533879,12.484203988111451,0.9763263820362896,45.58032536278696,1009.8414406627992,1
2024-02-21,San Jose,30.224456250745085,92.92437843063225,6.133382266987605,0.8564878597489098,38.092036948956206,970.3987646099096,1
2024-02-22,San Jose,91.79279186813838,44.93212119175675,10.240426152635822,0.7043764033925275,88.46743759187008,1008.01245488766,0
2024-02-23,San Jose,82.97687624774079,58.96880094727752,10.157171304031618,0.0,42.55845666388164,1026.2821772483985,0
2024-02-24,San Jose,65.34523148002,24.762435845354975,23.814892466431896,0.1839145278207652,31.57450388146653,1031.7356311172289,0
2024-02-25,San Jose,81.67617807247696,44.10060299800474,20.40133529882091,0.5487545393099342,38.465581301090296,1009.2014092952196,0
2024-02-26,San Jose,54.95231053484024,53.243967097022775,6.612432780704242,1.0586949981465483,16.224438449482367,1007.0439672306652,0
2024-02-27,San Jose,45.10159231321569,96.33770164586208,25.29154561383758,0.60764867262631,13.158936781851596,1024.726448449562,1
2024-02-28,San Jose,85.28316457741744,35.279998003085566,29.09882704738981,0.0,74.236032671282,1024.0514850206066,0
2024-02-29,San Jose,38.46893158719531,92.01542771907596,7.712656311732414,0.984198449664062,32.7762203161688,1037.9642620988668,1
2024-03-01,San Jose,46.35586543515399,74.1000089359126,15.431785991335763,0.0,91.4218349572293,1022.4658001254668,0
2024-03-02,San Jose,71.22393723820177,24.581559964120476,29.907149501933716,0.3644654870193988,88.20103109141552,1009.0509957162172,0
2024-03-03,San Jose,43.83067749945566,90.40176040528512,5.140563502046365,0.7496884201052632,73.99322492226199,980.9668470580244,1
2024-03-04,San Jose,53.34184561222736,65.79902644339425,2.079921181318932,0.2943884811229652,88.31352752887891,1022.3194588994336,0
2024-03-05,San Jose,98.2205713957584,96.54096292756596,1.3895981471774022,1.539058735551529,91.4334249831359,1019.263877961994,1
2024-03-06,San Jose,55.25932892292444,50.17073498049366,21.434929746002876,0.0,57.294771936685066,1025.325592193513,0
2024-03-07,San Jose,65.91208489972101,89.05439369826426,16.17025058652675,0.0,83.80464728147322,1015.397795247076,0
2024-03-08,San Jose,53.0436352537922,84.18963633749104,21.128445748397272,0.0,46.88173606688736,1015.3593777734712,0
2024-03-09,San Jose,62.12712670666118,20.92933914818375,28.129822860650457,0.0,31.100182672089876,1037.3580376067912,0
2024-03-10,San Jose,60.87092166393554,97.66219892082196,19.61270475499019,0.8952822113128718,70.01848643695752,1012.996412762855,1
