Date,Location,Temperature,Humidity,Wind Speed,Precipitation,Cloud Cover,Pressure,Rain Tomorrow
2024-01-01,Houston,55.8003301193348,92.06672613854452,5.261163592037773,1.194037512256755,49.67136783198339,1029.0506709830906,1
2024-01-02,Houston,37.13753851561863,64.63820844705543,6.82204027023257,1.193867779444696,26.94049597421855,1017.1937754822396,1
2024-01-03,Houston,84.69571250558784,43.35126995249416,3.9305783573488062,0.4539768604026541,83.4685744449714,1027.4888897476033,0
2024-01-04,Houston,85.09895359289355,85.463260361934,11.640630153977948,0.4281262237764106,81.43813385987985,1013.2841379070918,1
2024-01-05,Houston,82.79306619592452,83.6883183358781,10.46983270356334,1.335414879646717,78.45064795581025,1029.954920913324,1
2024-01-06,Houston,45.25024920491301,90.57017089185076,18.488871731120454,0.9321619841281832,72.78785873051973,977.5303506734356,1
2024-01-07,Houston,50.74579316580162,67.82526522103055,25.463099174828933,0.0,89.54901676362562,972.2412231971656,0
2024-01-08,Houston,38.61469260692196,81.22998012068851,20.47763604599255,0.3837853516991652,44.06309405423667,1016.3092394080182,1
2024-01-09,Houston,55.95694496081302,31.818111571849652,12.728813446477336,0.669827315796487,73.69270987727779,981.3044892701153,0
2024-01-10,Houston,91.0640278766364,80.94550592353616,25.745876500667546,0.0,74.47108365112622,982.0130060093842,0
2024-01-11,Houston,77.28622038153509,55.43051307240375,11.029992815743071,0.1320146243731809,35.821724655251884,972.8828844844164,0
2024-01-12,Houston,96.39190753828925,34.0356093708065,9.067769326874728,0.0,96.549657336362,978.3741343900545,0
2024-01-13,Houston,37.060157127409575,72.1360444663021,2.4068353510648324,0.0,35.620646796161175,1030.3393522782958,0
2024-01-14,Houston,46.808599303294386,48.818459472710146,11.347331863497708,0.9991605923265554,91.49639904979966,1027.0028319195271,0
2024-01-15,Houston,61.71786553993793,84.11850093818168,6.783575191397854,0.0,25.530038063660943,994.1779005691336,0
2024-01-16,Houston,67.12684939282619,23.580612521304715,21.10215185870117,0.0,40.937257264878426,1038.985012259897,0
2024-01-17,Houston,46.38628977920427,32.801170622008385,29.878356893145103,0.0,39.85465737524048,992.259807005287,0
2024-01-18,Houston,51.72649553145371,45.48545476182011,19.56337238364276,0.0,88.90742366956208,985.529873306778,0
2024-01-19,Houston,96.67917450888407,70.15511230059299,15.783610709085366,0.57208795902127,57.92804975599907,1030.0453260064644,1
2024-01-20,Houston,98.37899249629127,23.84722701557866,24.89702682057285,0.0,51.66830118496284,999.5280383185084,0
2024-01-21,Houston,63.65944369220804,47.9252259057753,27.288301565532667,0.0,31.23456042773427,1023.12576075459,0
2024-01-22,Houston,40.87002329080648,46.091289595032514,16.96955251588801,1.6026939483722806,33.61371261072809,1003.6745642803868,0
2024-01-23,Houston,88.63482389130046,75.1717102928252,16.051757359807734,0.0,81.64791281969288,1002.26687365223,0
2024-01-24,Houston,79.33324764518008,81.78477404297983,7.055086055071125,0.1049938840054184,61.90229717441393,1011.8123922049556,0
2024-01-25,Houston,52.810831220754594,50.48369160673215,28.647975060880903,0.0,75.89658230220776,1010.3212498865744,0
2024-01-26,Houston,92.26169978097326,68.87611593147803,14.767052927951884,0.3568193248056042,69.46541949464196,1004.520265072066,1
2024-01-27,Houston,40.664908889525535,91.08895792045504,10.556637916747938,0.0,55.54631283658163,1013.018927738184,0
2024-01-28,Houston,41.13285502526332,65.05315045566485,5.226577485304434,0.2446734442798276,43.1262763262438,970.904677604609,0
2024-01-29,Houston,74.24230162757318,54.71267137916128,7.456525270836915,0.0,61.46037327702051,1007.8505256859744,0
2024-01-30,Houston,33.67936207267741,35.20038883538004,7.17875577096883,0.1590410528315911,31.839236035810472,1008.3953239461846,0
2024-01-31,Houston,30.831728405106105,33.60484182822588,7.345575824945955,0.1905133359763049,57.33295337401348,1003.4021977098922,0
2024-02-01,Houston,41.53528934879485,59.64480999232632,23.379457317137593,0.0,39.863311093784176,985.0340894648588,0
2024-02-02,Houston,56.501320443843426,68.0296426033087,2.460487583494645,0.0,68.28422619811877,993.5363168936937,0
2024-02-03,Houston,74.79125821106618,38.37196449187404,7.322278883697465,0.0,24.320435105328094,976.337223301674,0
2024-02-04,Houston,92.81140858443496,96.80527464915858,13.236869716975471,1.6489762071993426,68.14160229588943,1027.129517072719,1
2024-02-05,Houston,53.22305455198903,60.38918303134124,5.4643443035474135,0.0,65.02985948727138,1009.4950789890288,0
2024-02-06,Houston,48.13381677972173,61.10442413660966,1.178038743391675,0.0,53.56732410475208,1012.4235166513074,0
2024-02-07,Houston,58.13576258134659,93.13955780831562,10.025565496617396,1.0551269638727698,30.837886347685995,1014.3206730956936,1
2024-02-08,Houston,92.668890037339,96.71704843876518,22.71729665277026,1.1159543690625369,39.67703637667987,995.7755578815298,1
