Date,Location,Temperature,Humidity,Wind Speed,Precipitation,Cloud Cover,Pressure,Rain Tomorrow
2024-01-01,Austin,91.77469911651008,40.18967907772053,25.899786948314755,0.0,39.7385576763087,1004.0913087633428,0
2024-01-02,Austin,74.49135081110725,25.16549379748028,18.368618133274538,0.4438529787290445,19.230186741172503,1006.8391326213822,0
2024-01-03,Austin,36.82081379874606,42.479879246320024,26.81051093921234,0.0,29.43945058646013,1025.4842155488834,0
2024-01-04,Austin,71.39198207335045,55.256974355400146,23.852861366998347,0.4248526780879135,80.85593568914463,1023.5508422786104,0
2024-01-05,Austin,56.51429781112801,22.919163140783457,17.159837228908472,0.81078415629995,33.555472723011974,1022.1320501979078,0
2024-01-06,Austin,31.71182737119023,82.87085690746366,18.946458429921854,0.8288628907814817,80.5680773447816,1014.0762354050796,1
2024-01-07,Austin,68.73794725087272,87.24866619262676,26.91652309295631,0.0,97.66880168915552,1028.6528159620557,0
2024-01-08,Austin,72.60091404963563,45.66114673022489,8.0847132361907,0.519554039195402,86.77506908822117,993.3540920764394,0
2024-01-09,Austin,94.69531626496774,68.89155967854299,23.210258329976917,0.7802877674598581,67.26943876140248,971.6151926657768,1
2024-01-10,Austin,65.71298990630974,94.05630273075997,22.26858708465217,0.9165614548056662,18.85215038048861,1023.1622909454038,1
2024-01-11,Austin,41.73572957881466,93.02162643417724,11.402336614058369,0.0,42.10252938729226,971.8858017176648,0
2024-01-12,Austin,61.94377421776505,62.36536879399765,7.995540008147507,0.081175164905187,62.632814357484506,1021.140910663066,0
2024-01-13,Austin,50.153100934489146,79.21692906088447,13.66283894197152,0.0,50.912135985218214,987.6002194223591,0
2024-01-14,Austin,49.33457463998406,34.78436997337202,8.485525130186346,0.4918702856319206,34.66528119483435,978.44253398942,0
2024-01-15,Austin,50.4565758998783,98.96254620390964,8.042012809723326,0.0,61.95338529330462,987.0663131161244,0
2024-01-16,Austin,53.17748912875489,67.20877567672386,10.763522350210229,1.0988873425572638,70.80752339747164,987.4945626281489,1
2024-01-17,Austin,46.99059733462529,45.114968778271944,25.548123513626415,0.0,79.18622886919773,1022.9277713799376,0
2024-01-18,Austin,44.34716039654904,66.78692766001576,1.626655829914696,0.0,56.608911661627765,1012.4239456426276,0
2024-01-19,Austin,66.43495133363896,53.56052991733323,3.348899577935783,0.0,37.62019498729137,975.6807109432474,0
2024-01-20,Austin,51.51843606563074,32.61301289812291,5.5962363080687325,0.0,31.74530882470152,994.8173263397716,0
2024-01-21,Austin,76.41572757650708,49.54113818498729,25.44708653636028,1.1515313237483369,72.25878354365565,989.1776474688312,0
2024-01-22,Austin,90.91383890503216,94.85945464532249,25.58655307049726,0.0329944855487048,21.304948288701056,979.8302094819252,0
2024-01-23,Austin,64.29499327483656,22.902177063606104,14.469537856380557,0.0,29.215285041549784,975.1437907630876,0
2024-01-24,Austin,90.85762214399637,55.82201927998813,3.994609321843611,0.0,10.24364754311653,978.3073986632334,0
2024-01-25,Austin,45.75130605822162,22.89334872798739,6.15653566622704,1.0684507517663775,13.891110829254744,1001.5793702490312,0
2024-01-26,Austin,84.4818869493512,21.04198430389812,14.695199134415969,0.0796916630064354,29.640036454787737,1036.687548708463,0
2024-01-27,Austin,33.068304157795716,88.25952794540905,6.6823848340387695,0.0,57.59218197044031,1004.384015145215,0
2024-01-28,Austin,57.180007856976026,39.26627645083351,28.94156627881784,0.0,47.08623344448918,1035.6976615402543,0
2024-01-29,Austin,85.5112299159857,63.12156981182258,17.032041839168933,0.0,70.87027342198274,1038.132804512687,0
2024-01-30,Austin,78.366394482294,71.68743705918541,21.46986672204281,0.0,73.5689203210975,1000.9267048020952,0
2024-01-31,Austin,86.35054287244476,39.671732088668406,12.286895197819764,0.1306343831515719,23.943373560427595,1037.5646691105749,0
2024-02-01,Austin,87.75710429224705,66.56022213425844,27.627693230643533,1.080852550970621,33.72069719776824,970.8815110432012,1
2024-02-02,Austin,82.67851901924135,52.66038726790843,1.849534171556687,0.1447667009291824,32.07634442580379,979.2178630691254,0
2024-02-03,Austin,93.31956644877192,70.09990646292913,15.944879584110764,0.6096048185885777,46.591090819728954,1020.1327383292956,1
2024-02-04,Austin,55.432200747903615,76.29259715861046,19.07534793931579,0.0,42.0519970810814,1010.4807987434504,0
2024-02-05,Austin,47.93755747900458,34.05443901737747,28.19255959396498,0.5167105377049257,72.45382658844562,1012.2034357391684,0
2024-02-06,Austin,92.72441173377156,24.413783402112248,17.88006555958441,0.7982848943883938,21.323516887417757,1037.2812990770392,0
2024-02-07,Austin,51.521028468080026,24.75050741711098,5.644051873404513,0.0,98.0270152323001,996.319939550256,0
2024-02-08,Austin,92.73659712865206,67.47314366552463,4.939069013504693,1.4698815692871192,11.159193691942551,1027.534108253538,1
2024-02-09,Austin,49.18024938520682,35.501485071147414,10.269334991988575,0.2718622221323968,10.436377073206168,989.6051899377808,0
2024-02-10,Austin,99.0521500384181,57.96422857040299,3.071837860391918,0.0,27.883744174894836,986.71831449682,0
2024-02-11,Austin,51.64571697111139,45.490938177395975,12.281948803410064,0.0,78.06825011795367,994.5270380137246,0
2024-02-12,Austin,76.33130135223533,52.900908025572456,10.685995656303248,0.6111558311103462,45.64610325792732,999.8687886697622,0
2024-02-13,Austin,81.25197163001897,62.58568024755267,5.577623081671684,0.0,94.95474990505602,1033.2739760682043,0
2024-02-14,Austin,45.491588950349744,93.35472380367356,1.0843679293804498,0.9365564672457184,85.97664177357227,1002.1024383871392,1
2024-02-15,Austin,34.87491844640926,36.56002347272071,6.85242238899305,1.2362055833776378,17.05076265784536,993.8571401154122,0
2024-02-16,Austin,76.56154433072842,98.20096779321533,15.607438680142735,0.0,34.41490116003421,1023.0261315552308,0
2024-02-17,Austin,53.45349627203372,76.71647741182554,6.094345092267247,0.5438100731668714,12.130752880115656,993.2239056702128,1
