Date,Location,Temperature,Humidity,Wind Speed,Precipitation,Cloud Cover,Pressure,Rain Tomorrow
2024-01-01,San Francisco,86.62323213485729,29.300403131809347,29.68197868581773,0.7067428713021915,42.19074356111404,985.7800915017832,0
2024-01-02,San Francisco,39.96164329334826,85.06317380029549,1.990081362922883,1.4787761261926458,44.79744234581055,1038.9641597004418,1
2024-01-03,San Francisco,66.10981632348862,63.26430072837448,5.750598380658859,0.2633346636990152,71.48397770191877,983.824983237141,0
2024-01-04,San Francisco,70.89586034515722,62.20527821368617,10.744210074635946,0.0,75.56014784623706,1004.980534277084,0
2024-01-05,San Francisco,40.04479189258146,58.31047696198631,29.58040255560306,0.0,76.52943366954536,1008.6841581003936,0
2024-01-06,San Francisco,97.02693226357482,43.21783968065577,27.75682619351597,0.2062840895915977,52.541795314072665,1012.4175983108952,0
2024-01-07,San Francisco,52.040018450273955,86.09945950653645,10.713360090663286,0.455301391028731,89.08301473902948,989.2412682604072,1
2024-01-08,San Francisco,77.29920171066772,87.69284890397454,15.406998971992902,0.0,10.197872183874534,1015.9345567698788,0
2024-01-09,San Francisco,93.13895808204992,77.00494755416926,0.8849877001137529,0.0464003590880837,13.748250040616515,997.1959520088484,0
2024-01-10,San Francisco,62.42320563887116,64.57821384838114,8.095877968981684,0.3808995945688574,32.695167669165855,1009.412580554475,1
2024-01-11,San Francisco,75.79776879800112,64.75006186743006,1.7719079055709352,0.5706968480168089,75.88134913040695,1028.7108049144597,1
2024-01-12,San Francisco,41.64604279966672,57.486284038460205,7.34033483101285,1.181728986080704,15.613291074099196,1032.5093794424038,0
2024-01-13,San Francisco,85.09866383461663,98.99869762902568,25.595393429024753,0.5131386774709956,86.70021125100318,1000.3706916280884,1
2024-01-14,San Francisco,31.894385252825614,68.41324399030485,26.70401348965756,0.0,35.28019550170557,1016.953885243918,0
2024-01-15,San Francisco,52.59367785200536,34.9869990026835,2.0794928783375113,0.01912364721971,54.71950708250707,977.501124185615,0
2024-01-16,San Francisco,32.100153019092225,67.28497189481362,17.194792680942907,0.0,22.664432394142057,978.8954785224043,0
2024-01-17,San Francisco,96.76459085321524,93.61420167238846,27.0048786553955,0.0,48.911233599946286,1016.9010421787898,0
2024-01-18,San Francisco,67.24638259122005,76.933037112616,9.466270967393186,0.0394667225397802,49.344351170798376,1021.5598830903303,0
2024-01-19,San Francisco,48.74956815531111,70.55691471375266,15.528999474834356,0.2035221260102042,63.25353199433856,999.1979530724726,0
2024-01-20,San Francisco,42.31940476832714,33.96508939312098,21.462799279075192,0.2436923602403543,32.1288592292036,983.3742476750696,0
2024-01-21,San Francisco,98.82519781260017,46.59642174699789,7.48647116428045,0.8949443147649474,14.517630116475004,987.1710020512324,0
2024-01-22,San Francisco,92.69627694971857,43.96691553563417,12.13658671550134,1.3985441306012818,15.162384683258171,1013.974670798022,0
2024-01-23,San Francisco,99.9274495777249,34.14531310419352,11.21610868815372,0.3891821301546785,84.76492766198075,1034.60208998362,0
