Date,Location,Temperature,Humidity,Wind Speed,Precipitation,Cloud Cover,Pressure,Rain Tomorrow
2024-01-01,Phoenix,70.25105555731574,91.31443467327384,7.799066126876402,0.8444481202722849,77.88285880204631,976.8817153189298,1
2024-01-02,Phoenix,85.2521513799939,59.43055886691943,19.258178030149924,0.8245980688540395,88.61560036443291,970.1279608573452,0
2024-01-03,Phoenix,89.60201831291324,94.11839596296394,29.7687379631912,0.0,69.1707422444467,1010.7502747351743,0
2024-01-04,Phoenix,30.473326219621004,73.32026836729398,12.823148312826468,0.9600459392422858,92.88309724138234,972.2351276476884,1
2024-01-05,Phoenix,86.48607513820919,62.59047072266773,27.37534991595956,0.5359122737133244,89.06511101639462,1016.1429080867572,1
2024-01-06,Phoenix,50.42991662802008,30.655235333875865,28.84303117339817,0.5593786919937175,20.216831463999473,1013.293539089738,0
2024-01-07,Phoenix,62.32464504746906,94.1974784199989,27.49177624664942,0.548940825469902,20.28863857356385,1008.5615370002648,1
2024-01-08,Phoenix,78.16543963002582,33.76288896454565,25.08631837605328,0.3007176752992219,24.459756390834396,1031.1464755082372,0
2024-01-09,Phoenix,70.40087252945845,55.91120560045579,6.295633221851836,0.2441133070418872,86.16385640275912,971.0713764444132,0
2024-01-10,Phoenix,62.724236882803986,58.3942770273633,28.125226109975117,0.7206419262888062,70.79781180387258,996.63145178349,0
2024-01-11,Phoenix,71.87838695370796,95.18051248506052,23.395996477654855,2.545795255926319,86.16282394901455,1000.9740940121598,1
2024-01-12,Phoenix,40.79967636627738,44.79099871311013,16.864314466877204,0.2286373614279545,68.14112254674276,1016.7438662129032,0
2024-01-13,Phoenix,78.02846553873451,87.5598205937794,22.256035195545856,0.0,79.59320226355581,1027.6407926634477,0
2024-01-14,Phoenix,85.85437894283052,23.088805133230885,10.793882867098212,0.0,41.43289715503401,996.5071882216882,0
2024-01-15,Phoenix,57.00791705365034,76.6637462034641,22.749440027621016,0.0,78.3625102781228,1003.8142566690958,0
2024-01-16,Phoenix,88.30452149895311,87.36256072098607,27.581595904869832,0.0,19.272754287979648,1028.3595696719713,0
